jahr;monat;tourismusregion;tourismusjahr;tourismushalbjahr;unterkunft_6;ankuenfte;uebernachtungen
2012;12;Region Klagenfurt;2012/13;WHJ;Privatquartiere;70;218
2012;12;Region Klagenfurt;2012/13;WHJ;Sonstige inkl. Camping;517;1226
2012;12;Region Villach;2012/13;WHJ;Gew. Betr. 2/1*;660;2121
2012;12;Region Villach;2012/13;WHJ;Gew. Betr. 3*;5658;15453
2012;12;Region Villach;2012/13;WHJ;Gew. Betr. 5*/4*/4* S;14188;42369
2012;12;Region Villach;2012/13;WHJ;Gew. FEWO;1447;5886
2012;12;Region Villach;2012/13;WHJ;Priv. FEWO;1071;5352
2012;12;Region Villach;2012/13;WHJ;Privatquartiere;543;1789
2012;12;Region Villach;2012/13;WHJ;Sonstige inkl. Camping;1585;7458
2012;12;Wörthersee/Rosental;2012/13;WHJ;Gew. Betr. 2/1*;406;1028
2012;12;Wörthersee/Rosental;2012/13;WHJ;Gew. Betr. 3*;2810;4924
2012;12;Wörthersee/Rosental;2012/13;WHJ;Gew. Betr. 5*/4*/4* S;5760;12179
2012;12;Wörthersee/Rosental;2012/13;WHJ;Gew. FEWO;105;454
2012;12;Wörthersee/Rosental;2012/13;WHJ;Priv. FEWO;270;1450
2012;12;Wörthersee/Rosental;2012/13;WHJ;Privatquartiere;267;442
2012;12;Wörthersee/Rosental;2012/13;WHJ;Sonstige inkl. Camping;177;832
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 2/1*;1640;7711
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 3*;9897;47361
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;19757;98883
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. FEWO;5511;34636
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Priv. FEWO;6730;42684
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Privatquartiere;1072;4885
2012;2 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Sonstige inkl. Camping;1663;8132
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 2/1*;1547;7630
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 3*;8238;47766
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;5154;25350
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. FEWO;1822;10275
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Priv. FEWO;3026;18666
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Privatquartiere;1190;6256
2012;2 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Sonstige inkl. Camping;2452;11602
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 2/1*;1179;4348
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 3*;3473;15264
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;8800;50477
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. FEWO;2143;14262
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Priv. FEWO;1119;6827
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Privatquartiere;199;800
2012;2 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Sonstige inkl. Camping;152;773
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 2/1*;733;3356
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 3*;3405;11412
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1650;10100
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. FEWO;3088;16858
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Priv. FEWO;537;3304
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Privatquartiere;191;1137
2012;2 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Sonstige inkl. Camping;1315;7500
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 2/1*;152;310
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 3*;1157;3632
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1573;5867
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Gew. FEWO;77;437
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Priv. FEWO;541;3339
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Privatquartiere;50;302
2012;2 ;Kärnten-Mitte;2011/12;WHJ;Sonstige inkl. Camping;484;8344
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 2/1*;1570;7685
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 3*;10644;50543
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;16515;81220
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. FEWO;6066;36796
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Priv. FEWO;7375;45484
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Privatquartiere;1357;7542
2012;2 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Sonstige inkl. Camping;2563;16044
2012;2 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 2/1*;222;673
2012;2 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 3*;2291;4112
2012;2 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;5319;8564
2012;2 ;Region Klagenfurt;2011/12;WHJ;Priv. FEWO;25;109
2012;2 ;Region Klagenfurt;2011/12;WHJ;Privatquartiere;69;184
2012;2 ;Region Klagenfurt;2011/12;WHJ;Sonstige inkl. Camping;651;1364
2012;2 ;Region Villach;2011/12;WHJ;Gew. Betr. 2/1*;2539;11307
2012;2 ;Region Villach;2011/12;WHJ;Gew. Betr. 3*;6936;26053
2012;2 ;Region Villach;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;14967;56005
2012;2 ;Region Villach;2011/12;WHJ;Gew. FEWO;3215;17897
2012;2 ;Region Villach;2011/12;WHJ;Priv. FEWO;1536;9298
2012;2 ;Region Villach;2011/12;WHJ;Privatquartiere;512;2351
2012;2 ;Region Villach;2011/12;WHJ;Sonstige inkl. Camping;3062;16532
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 2/1*;246;562
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 3*;1625;2699
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;2407;6359
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Gew. FEWO;94;484
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Priv. FEWO;81;599
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Privatquartiere;154;241
2012;2 ;Wörthersee/Rosental;2011/12;WHJ;Sonstige inkl. Camping;791;4440
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 2/1*;1096;5504
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 3*;6452;26876
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;12202;49852
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. FEWO;3587;21373
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Priv. FEWO;2989;18454
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Privatquartiere;663;2673
2012;3 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Sonstige inkl. Camping;532;1608
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 2/1*;1637;6168
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 3*;7679;35222
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;4808;18941
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. FEWO;1483;6986
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Priv. FEWO;2353;11652
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Privatquartiere;967;4662
2012;3 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Sonstige inkl. Camping;1769;5204
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 2/1*;553;1932
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 3*;2764;9951
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;9207;38540
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. FEWO;1922;10475
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Priv. FEWO;539;2534
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Privatquartiere;67;309
2012;3 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Sonstige inkl. Camping;53;261
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 2/1*;591;2034
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 3*;2980;8612
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1891;11130
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. FEWO;993;5341
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Priv. FEWO;207;1266
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Privatquartiere;195;1156
2012;3 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Sonstige inkl. Camping;2187;6915
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 2/1*;261;661
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 3*;978;2112
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1533;4767
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Gew. FEWO;18;237
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Priv. FEWO;134;1035
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Privatquartiere;52;145
2012;3 ;Kärnten-Mitte;2011/12;WHJ;Sonstige inkl. Camping;713;8815
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 2/1*;955;3439
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 3*;6340;23944
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;13779;51324
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. FEWO;2751;13510
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Priv. FEWO;3594;21475
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Privatquartiere;629;3037
2012;3 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Sonstige inkl. Camping;2253;17228
2012;3 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 2/1*;197;530
2012;3 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 3*;2978;5522
2012;3 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;6220;9993
2012;3 ;Region Klagenfurt;2011/12;WHJ;Priv. FEWO;26;110
2012;3 ;Region Klagenfurt;2011/12;WHJ;Privatquartiere;118;319
2012;3 ;Region Klagenfurt;2011/12;WHJ;Sonstige inkl. Camping;1230;2359
2012;3 ;Region Villach;2011/12;WHJ;Gew. Betr. 2/1*;1141;4808
2012;3 ;Region Villach;2011/12;WHJ;Gew. Betr. 3*;5071;15144
2012;3 ;Region Villach;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;13292;43563
2012;3 ;Region Villach;2011/12;WHJ;Gew. FEWO;1427;6942
2012;3 ;Region Villach;2011/12;WHJ;Priv. FEWO;443;3118
2012;3 ;Region Villach;2011/12;WHJ;Privatquartiere;480;1889
2012;3 ;Region Villach;2011/12;WHJ;Sonstige inkl. Camping;2132;11000
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 2/1*;359;806
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 3*;2113;3874
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;3198;5837
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Gew. FEWO;70;371
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Priv. FEWO;80;756
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Privatquartiere;183;341
2012;3 ;Wörthersee/Rosental;2011/12;WHJ;Sonstige inkl. Camping;1136;5444
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 2/1*;672;2422
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 3*;3559;10341
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;5942;24810
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Gew. FEWO;529;3540
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Priv. FEWO;604;4708
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Privatquartiere;615;2037
2012;4 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;WHJ;Sonstige inkl. Camping;1993;7779
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 2/1*;724;3241
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 3*;2572;15000
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1526;9146
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Gew. FEWO;727;3514
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Priv. FEWO;1331;8993
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Privatquartiere;439;2575
2012;4 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;WHJ;Sonstige inkl. Camping;869;3875
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 2/1*;386;1275
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 3*;684;4375
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;1166;9909
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Gew. FEWO;194;3832
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Priv. FEWO;209;1804
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Privatquartiere;43;210
2012;4 ;Katschberg/Lieser- und Maltatal;2011/12;WHJ;Sonstige inkl. Camping;234;631
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 2/1*;1110;3094
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 3*;3671;9608
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;3797;16850
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Gew. FEWO;412;1643
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Priv. FEWO;220;1214
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Privatquartiere;307;1485
2012;4 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;WHJ;Sonstige inkl. Camping;1168;7244
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 2/1*;328;841
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 3*;1189;2716
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;2005;6846
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Gew. FEWO;47;416
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Priv. FEWO;169;818
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Privatquartiere;102;324
2012;4 ;Kärnten-Mitte;2011/12;WHJ;Sonstige inkl. Camping;601;9036
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 2/1*;319;844
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 3*;1549;6113
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;3682;16698
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Gew. FEWO;329;2275
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Priv. FEWO;593;4563
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Privatquartiere;218;1088
2012;4 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;WHJ;Sonstige inkl. Camping;1125;6175
2012;4 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 2/1*;245;572
2012;4 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 3*;3151;5420
2012;4 ;Region Klagenfurt;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;7239;11730
2012;4 ;Region Klagenfurt;2011/12;WHJ;Priv. FEWO;47;211
2012;4 ;Region Klagenfurt;2011/12;WHJ;Privatquartiere;164;455
2012;4 ;Region Klagenfurt;2011/12;WHJ;Sonstige inkl. Camping;1777;3568
2012;4 ;Region Villach;2011/12;WHJ;Gew. Betr. 2/1*;1210;4865
2012;4 ;Region Villach;2011/12;WHJ;Gew. Betr. 3*;5541;11850
2012;4 ;Region Villach;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;12521;35837
2012;4 ;Region Villach;2011/12;WHJ;Gew. FEWO;777;4179
2012;4 ;Region Villach;2011/12;WHJ;Priv. FEWO;398;2687
2012;4 ;Region Villach;2011/12;WHJ;Privatquartiere;390;1048
2012;4 ;Region Villach;2011/12;WHJ;Sonstige inkl. Camping;2696;11862
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 2/1*;734;1854
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 3*;5198;8530
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Gew. Betr. 5*/4*/4* S;8429;20269
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Gew. FEWO;342;1216
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Priv. FEWO;282;1436
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Privatquartiere;342;738
2012;4 ;Wörthersee/Rosental;2011/12;WHJ;Sonstige inkl. Camping;1963;7068
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 2/1*;2032;6758
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 3*;7239;21461
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;10131;34716
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. FEWO;3300;13931
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Priv. FEWO;1257;7666
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Privatquartiere;1015;3521
2012;5 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Sonstige inkl. Camping;5501;24376
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Gew. Betr. 2/1*;1032;2807
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Gew. Betr. 3*;5370;15020
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;1710;6211
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Gew. FEWO;396;2121
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Priv. FEWO;557;3848
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Privatquartiere;482;2222
2012;5 ;Hohe Tauern – die Nationalpark Region in Kärnten;2011/12;SHJ;Sonstige inkl. Camping;2336;9213
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Gew. Betr. 2/1*;550;1412
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Gew. Betr. 3*;1942;5500
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;2836;10787
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Gew. FEWO;164;819
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Priv. FEWO;207;1224
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Privatquartiere;88;240
2012;5 ;Katschberg/Lieser- und Maltatal;2011/12;SHJ;Sonstige inkl. Camping;847;2623
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Gew. Betr. 2/1*;1977;5410
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Gew. Betr. 3*;6474;18912
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;5195;24867
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Gew. FEWO;1212;5257
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Priv. FEWO;610;3774
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Privatquartiere;324;1280
2012;5 ;Klopeiner See – Südkärnten/Lavanttal;2011/12;SHJ;Sonstige inkl. Camping;3450;27021
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Gew. Betr. 2/1*;882;1886
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Gew. Betr. 3*;2224;5411
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;2720;8122
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Gew. FEWO;205;953
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Priv. FEWO;436;2212
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Privatquartiere;170;509
2012;5 ;Kärnten-Mitte;2011/12;SHJ;Sonstige inkl. Camping;801;9344
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Gew. Betr. 2/1*;1391;4165
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Gew. Betr. 3*;5541;18056
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;6706;22423
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Gew. FEWO;1000;5392
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Priv. FEWO;775;4638
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Privatquartiere;490;2192
2012;5 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2011/12;SHJ;Sonstige inkl. Camping;2942;13965
2012;5 ;Region Klagenfurt;2011/12;SHJ;Gew. Betr. 2/1*;665;1470
2012;5 ;Region Klagenfurt;2011/12;SHJ;Gew. Betr. 3*;4068;7303
2012;5 ;Region Klagenfurt;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;8582;14222
2012;5 ;Region Klagenfurt;2011/12;SHJ;Priv. FEWO;43;253
2012;5 ;Region Klagenfurt;2011/12;SHJ;Privatquartiere;271;805
2012;5 ;Region Klagenfurt;2011/12;SHJ;Sonstige inkl. Camping;2943;6789
2012;5 ;Region Villach;2011/12;SHJ;Gew. Betr. 2/1*;2550;8812
2012;5 ;Region Villach;2011/12;SHJ;Gew. Betr. 3*;13207;36131
2012;5 ;Region Villach;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;15894;45543
2012;5 ;Region Villach;2011/12;SHJ;Gew. FEWO;2808;12529
2012;5 ;Region Villach;2011/12;SHJ;Priv. FEWO;1100;6877
2012;5 ;Region Villach;2011/12;SHJ;Privatquartiere;757;2712
2012;5 ;Region Villach;2011/12;SHJ;Sonstige inkl. Camping;12419;47247
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Gew. Betr. 2/1*;4635;16137
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Gew. Betr. 3*;14903;43740
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;19666;57749
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Gew. FEWO;2499;11217
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Priv. FEWO;3041;15127
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Privatquartiere;2350;7475
2012;5 ;Wörthersee/Rosental;2011/12;SHJ;Sonstige inkl. Camping;12005;37308
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 2/1*;4222;14994
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 3*;12165;41397
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. Betr. 5*/4*/4* S;15503;65803
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Gew. FEWO;6130;32634
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Priv. FEWO;3007;21140
2012;6 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2011/12;SHJ;Privatquartiere;2090;8048
